CMTE_ID,Leadership Pacs,Sponsor Name,PAC Name,Committee Designation,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,Candidate Name,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID
C00078287,#N/A,#N/A,CNA FINANCIAL CORPORATION CITIZENS FOR GOOD GOVERNMENT,B,N,MY,P2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,2182025,2500,C00855288,H4MT02098,"DOWNING, TROY",B895502,1906619,,,4.07292E+18
C00078287,#N/A,#N/A,CNA FINANCIAL CORPORATION CITIZENS FOR GOOD GOVERNMENT,B,N,MY,P2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3192025,2500,C00855288,H4MT02098,"DOWNING, TROY",B897531,1906619,,,4.07292E+18
C00164145,#N/A,#N/A,UNITED SERVICES AUTOMOBILE ASSOCIATION EMPLOYEE PAC - USAA EMPLOYEE PAC,B,N,M6,P2026,2.02506E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5062025,2500,C00855288,H4MT02098,"DOWNING, TROY",3FEE933A8B63B789AE2,1895857,,,4.06172E+18
C00303024,#N/A,#N/A,LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,B,N,M6,P2026,2.02506E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5072025,1000,C00855288,H4MT02098,"DOWNING, TROY",89956196,1896354,,2026 PRIMARY,4.06202E+18
C00326595,#N/A,#N/A,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,B,N,M6,P2026,2.02506E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,5202025,1000,C00855288,H4MT02098,"DOWNING, TROY",B901351,1896641,,,4.06232E+18
C00540518,#N/A,#N/A,THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7292025,1000,C00855288,H4MT02098,"DOWNING, TROY",BB5B355C17BFE435AA0E,1910557,,,4.08132E+18
C00064774,#N/A,#N/A,"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE",B,N,M9,G2024,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,8152025,3000,C00855288,H4MT02098,"DOWNING, TROY",7745A4956CF77D34877,1914875,,,4.09162E+18
C00878231,#N/A,#N/A,EXIGER LLC POLITICAL ACTION COMMITTEE (EXIGER PAC OR E-PAC),U,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5292025,2500,C00855288,H4MT02098,"DOWNING, TROY",1748548741657,1908153,,,4.07312E+18
C00431312,#N/A,#N/A,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9172025,-1000,C00855288,H4MT02098,"DOWNING, TROY",CFD610F5EFAD2E2CCCD,1919105,,,4.11252E+18
C00431312,#N/A,#N/A,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9182025,1000,C00855288,H4MT02098,"DOWNING, TROY",ECFF468823B34CFBF32,1919105,,,4.11252E+18
C00417634,#N/A,#N/A,WHOLESALE & SPECIALTY INSURANCE ASSOCIATION (WSIA) PAC,B,A,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6172025,5000,C00855288,H4MT02098,"DOWNING, TROY",500772182,1907339,,,4.07312E+18
C00148031,#N/A,#N/A,CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC),B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,9252025,2500,C00855288,H4MT02098,"DOWNING, TROY",B909201,1919176,,,4.11252E+18
C00280222,#N/A,#N/A,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,B,N,M10,G2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9222025,2000,C00855288,H4MT02098,"DOWNING, TROY",C2F2E814FEB3BCD0026,1922519,,,4.12042E+18
C00199711,#N/A,#N/A,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,B,N,M11,P2026,2.02511E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,10212025,2500,C00855288,H4MT02098,"DOWNING, TROY",B9CFD968F05254D6292F,1925548,,,4.01132E+18
C00199711,#N/A,#N/A,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,B,N,M11,G2026,2.02511E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,10212025,2500,C00855288,H4MT02098,"DOWNING, TROY",B31EDAA573E81449C822,1925548,,,4.01132E+18
C00457234,#N/A,#N/A,"MARSH & MCLENNAN COMPANIES, INC. POLITICAL ACTION COMMITTEE (MARSH PAC)",B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6252025,1000,C00855288,H4MT02098,"DOWNING, TROY",1CCD219EFFE2539102E,1907633,,,4.07312E+18
C00337626,#N/A,#N/A,MORGAN STANLEY POLITICAL ACTION COMMITTEE,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9292025,2500,C00855288,H4MT02098,"DOWNING, TROY",94F7D9391E037BAAEB9,1922924,,,4.01072E+18
C00671693,#N/A,#N/A,INSTITUTE FOR PORTFOLIO ALTERNATIVES POLITICAL ACTION COMMITTEE (IPA PAC),B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2062025,2500,C00855288,H4MT02098,"DOWNING, TROY",SB23.5250,1899116,,,4.07092E+18
C00035535,#N/A,#N/A,CONSUMER BANKERS ASSOCIATION PAC,B,A,M7,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6262025,1000,C00855288,H4MT02098,"DOWNING, TROY",B-I4,1911009,,,4.08132E+18
C00101105,#N/A,#N/A,NATIONAL FEDERATION OF INDEPENDENT BUSINESS FEDERAL POLITICAL ACTION COMMITTEE,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7302025,1000,C00855288,H4MT02098,"DOWNING, TROY",6842F20610EB8B9CD24,1910857,,,4.08132E+18
C00511444,#N/A,#N/A,"THE HARTFORD INSURANCE GROUP, INC. FEDERAL PAC (AKA HARTFORD ADVOCATES FEDERAL FUND)",B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,9172025,2500,C00855288,H4MT02098,"DOWNING, TROY",BD0326E0EB08F4467A4F,1921999,,,4.12032E+18
C00149104,#N/A,#N/A,CHS INC. POLITICAL ACTION COMMITTEE,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9162025,1000,C00855288,H4MT02098,"DOWNING, TROY",0CF7B7AA7EF0EFED8A3,1922663,,,4.12082E+18
C00410266,#N/A,#N/A,THE VANGUARD GROUP COMMITTEE FOR RESPONSIBLE GOVERNMENT,B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6172025,1000,C00855288,H4MT02098,"DOWNING, TROY",BA2E60E04F21F48C4A16,1899261,,,4.07092E+18
C00883116,#N/A,#N/A,STRIPE INC. POLITICAL ACTION COMMITTEE,B,N,MY,G2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1232025,1500,C00855288,H4MT02098,"DOWNING, TROY",23572047,1899316,,DEBT RETIREMENT,4.07102E+18
C00883116,#N/A,#N/A,STRIPE INC. POLITICAL ACTION COMMITTEE,B,N,MY,G2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2272025,-1500,C00855288,H4MT02098,"DOWNING, TROY",23572048,1899316,,VOID -TROY DOWNING FOR CONGRESS,4.07102E+18
C00883116,#N/A,#N/A,STRIPE INC. POLITICAL ACTION COMMITTEE,B,N,MY,G2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2272025,1500,C00855288,H4MT02098,"DOWNING, TROY",23572056,1899316,,DEBT RETIREMENT,4.07102E+18
C00107235,#N/A,#N/A,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,B,N,M10,G2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9282025,2500,C00855288,H4MT02098,"DOWNING, TROY",47A3B5F6605DDE2C301,1923083,,,4.01082E+18
C00107235,#N/A,#N/A,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9282025,3000,C00855288,H4MT02098,"DOWNING, TROY",B19210AA90BC9F280DD,1923083,,,4.01082E+18
C00300178,#N/A,#N/A,WELLS FARGO AND COMPANY EMPLOYEES GOOD GOVERNMENT FEDERAL FUND II,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9242025,3000,C00855288,H4MT02098,"DOWNING, TROY",141D8E0E093D1032CF0,1922638,,,4.12082E+18
C00426775,#N/A,#N/A,CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9242025,2500,C00855288,H4MT02098,"DOWNING, TROY",557CCB258F485B77264,1922829,,,4.01052E+18
C00313700,#N/A,#N/A,TRANSUNION POLITICAL ACTION COMMITTEE (TU PAC),B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3112025,1000,C00855288,H4MT02098,"DOWNING, TROY",18633819,1907238,,CONTRIBUTIONS TO FEDERAL CANDIDATES,4.07302E+18
C00114025,#N/A,#N/A,NATIONAL READY MIXED CONCRETE ASSN. PAC (CONCRETEPAC),B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6252025,2000,C00855288,H4MT02098,"DOWNING, TROY",7128005,1907604,,,4.07312E+18
C00384818,#N/A,#N/A,CVS HEALTH PAC,B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9232025,3000,C00855288,H4MT02098,"DOWNING, TROY",B5438C523852BB36968,1922589,,,4.12082E+18
C00494534,#N/A,#N/A,THE BANK OF NEW YORK MELLON CORPORATION FEDERAL PAC (BNY FEDPAC),B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5202025,2500,C00855288,H4MT02098,"DOWNING, TROY",B52844829DAAF445A89A,1907485,,,4.07312E+18
C00450916,#N/A,#N/A,ASURION LLC POLITICAL ACTION COMMITTEE (ASURION PAC),B,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,5282025,2000,C00855288,H4MT02098,"DOWNING, TROY",SB23.8098,1907765,,,4.07312E+18
C00480863,#N/A,#N/A,"NATIONAL SHOOTING SPORTS FOUNDATION, INC. POLITICAL ACTION COMMITTEE (NSSF PAC)",B,N,M10,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,9192025,1000,C00855288,H4MT02098,"DOWNING, TROY",3495838191883467899,1922453,,,4.12042E+18
C00570226,#N/A,#N/A,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,U,A,M6,P2026,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,5022025,5000,C00855288,H4MT02098,"DOWNING, TROY",B6A8C4E9354A24CE1981,1923763,,,4.01122E+18
C00035451,#N/A,#N/A,AIR LINE PILOTS ASSOCIATION PAC,B,N,M7,P2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,6202025,1000,C00855288,H4MT02098,"DOWNING, TROY",21541556,1904256,,DEBT RETIREMENT,4.07212E+18
C00035451,#N/A,#N/A,AIR LINE PILOTS ASSOCIATION PAC,B,N,M7,P2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,6202025,-1000,C00855288,H4MT02098,"DOWNING, TROY",21541557,1904256,,VOID - TROY DOWNING FOR CONGRESS,4.07212E+18
C00284885,#N/A,#N/A,THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6242025,2500,C00855288,H4MT02098,"DOWNING, TROY",23908433,1904736,,DIRECT CONTRIBUTION,4.07232E+18
C00105981,#N/A,#N/A,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),B,N,M9,G2024,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,8142025,-2500,C00855288,H4MT02098,"DOWNING, TROY",21757153,1916159,,VOID - TROY DOWNING FOR CONGRESS,4.09222E+18
C00096156,#N/A,#N/A,HONEYWELL INTERNATIONAL INC. TECHNOLOGIES PUBLIC AFFAIRS COUNCIL (HONPAC),B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,6182025,1500,C00855288,H4MT02098,"DOWNING, TROY",B903217,1904756,,,4.07232E+18
C00072751,#N/A,#N/A,STATE STREET BANK AND TRUST COMPANY VOLUNTARY POLITICAL ACTION COMMITTEE,B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6242025,1000,C00855288,H4MT02098,"DOWNING, TROY",CFE0193DDAF617F8AC0,1904552,,,4.07222E+18
C00035535,#N/A,#N/A,CONSUMER BANKERS ASSOCIATION PAC,B,N,M9,P2026,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,8052025,-1000,C00855288,H4MT02098,"DOWNING, TROY",19136794,1916203,,DUPLICATE PAYMENT REFUND,4.09222E+18
C00227744,#N/A,#N/A,ERNST & YOUNG POLITICAL ACTION COMMITTEE,B,A,M7,G2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6272025,3000,C00855288,H4MT02098,"DOWNING, TROY",27825973,1910394,,DIRECT CONTRIBUTION,4.08102E+18
C00227744,#N/A,#N/A,ERNST & YOUNG POLITICAL ACTION COMMITTEE,B,A,M7,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6042025,3000,C00855288,H4MT02098,"DOWNING, TROY",27805976,1910394,,DIRECT CONTRIBUTION,4.08102E+18
C00567792,#N/A,#N/A,"NATIONAL ASSOCIATION OF RESIDENTIAL PROPERTY MANGERS, INC. POLITICAL ACTION COMMITTEE (NARPM PAC)",U,N,MY,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5072025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.7320,1899048,,,4.07092E+18
C00524314,#N/A,#N/A,AMERICA'S FIRST PAC,U,N,MY,G2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3282025,-1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.I17574,1903069,,VOIDED UNCLEARED CHECK,4.07172E+18
C00300178,#N/A,#N/A,WELLS FARGO AND COMPANY EMPLOYEES GOOD GOVERNMENT FEDERAL FUND II,B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6252025,2000,C00855288,H4MT02098,"DOWNING, TROY",79C19A889985EC38483,1904035,,,4.07172E+18
C00165159,#N/A,#N/A,REPUBLICAN MAINSTREET PARTNERSHIP PAC,U,A,M6,P2025,2.0251E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,5092025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.21773,1919497,,,4.10152E+18
C00211318,#N/A,#N/A,DELOITTE POLITICAL ACTION COMMITTEE,B,N,M6,P2026,2.02506E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5062025,2500,C00855288,H4MT02098,"DOWNING, TROY",E089BF2D55C53FD2DB6,1894942,,,4.06092E+18
C00077321,#N/A,#N/A,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,B,A,M4,P2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3042025,2500,C00855288,H4MT02098,"DOWNING, TROY",51427247,1905922,,,4.07252E+18
C00077321,#N/A,#N/A,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,B,A,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6242025,2500,C00855288,H4MT02098,"DOWNING, TROY",51753288,1905930,,,4.07242E+18
C00173393,#N/A,#N/A,THE GUARDIAN LIFE INSURANCE COMPANY OF AMERICA POLITICAL ACTION COMMITTEE - FEDERAL (GUARDIAN LIFE P,B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6262025,5000,C00855288,H4MT02098,"DOWNING, TROY",B2F98A64FFCE9473B8F3,1904491,,,4.07222E+18
C00004812,#N/A,#N/A,MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC),B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6262025,2000,C00855288,H4MT02098,"DOWNING, TROY",B0BA397247CF745E19B7,1904825,,,4.07242E+18
C00431312,#N/A,#N/A,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6242025,1000,C00855288,H4MT02098,"DOWNING, TROY",3F710767BD4E802F159,1904348,,,4.07212E+18
C00306894,#N/A,#N/A,MANAGED FUNDS ASSOCIATION POLITICAL ACTION COMMITTEE,B,A,M8,P2026,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7312025,5000,C00855288,H4MT02098,"DOWNING, TROY",85688E0593BCD283852,1913590,,,4.09022E+18
C00149104,#N/A,#N/A,CHS INC. POLITICAL ACTION COMMITTEE,B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6242025,2500,C00855288,H4MT02098,"DOWNING, TROY",5F61F28C504568C8AD0,1904565,,,4.07222E+18
C00004275,#N/A,#N/A,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,6062025,2500,C00855288,H4MT02098,"DOWNING, TROY",B13D4909DE0E94A2FA18,1904783,,,4.07232E+18
C00364778,#N/A,#N/A,BANK OF AMERICA CORPORATION FEDERAL PAC,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7182025,2000,C00855288,H4MT02098,"DOWNING, TROY",B905101,1911263,,,4.08182E+18
C00038604,#N/A,#N/A,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,U,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6182025,1000,C00855288,H4MT02098,"DOWNING, TROY",BBC2022A65B5449EDA2B,1904457,,,4.07212E+18
C00038604,#N/A,#N/A,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,U,N,M9,P2026,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,8202025,1500,C00855288,H4MT02098,"DOWNING, TROY",B26BEB733FE474B0E93B,1915436,,,4.09182E+18
C00336743,#N/A,#N/A,ASIAN AMERICAN HOTEL OWNERS ASSOCIATION PAC (AAHOA PAC),B,N,M7,P2026,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6042025,2500,C00855288,H4MT02098,"DOWNING, TROY",18973346,1904581,,CONTRIBUTION,4.07222E+18
C00127779,#N/A,#N/A,PRUDENTIAL FINANCIAL INC. FEDERAL POLITICAL ACTION COMMITTEE (AKA - PRUDENTIAL FEDERAL PAC),B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MD,59624,,,7072025,1000,C00855288,H4MT02098,"DOWNING, TROY",23938946,1911092,,DIRECT CONTRIBUTION,4.08142E+18
C00158881,#N/A,#N/A,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,B,N,M9,P2024,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,8212025,3000,C00855288,H4MT02098,"DOWNING, TROY",24083081,1915952,,CONTRIBUTION,4.09222E+18
C00158881,#N/A,#N/A,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,B,N,M9,P2024,2.02509E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,8122025,-3000,C00855288,H4MT02098,"DOWNING, TROY",24070018,1915952,,VOID OF 3/25/25 CONTRIBUTION,4.09222E+18
C00493221,#N/A,#N/A,THE GUARDIAN FUND,J,N,MY,P2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,3032025,1500,C00855288,H4MT02098,"DOWNING, TROY",B8B354B1D84DD480B9C2,1905677,,,4.07292E+18
C00493221,#N/A,#N/A,THE GUARDIAN FUND,J,N,MY,P2024,2.02507E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,3032025,3500,C00855288,H4MT02098,"DOWNING, TROY",B08EC86D7BECA40E6BDC,1905677,,,4.07292E+18
C00186064,#N/A,#N/A,"FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC. (PNC",B,N,M11,P2026,2.02511E+17,24K,CCM,TROY DOWNING FOR CONGRESS,LYNDORA,PA,160450476,,,10282025,2500,C00855288,H4MT02098,"DOWNING, TROY",BF6C2189140AB4423B9C,1926124,,,4.01142E+18
C00170258,#N/A,#N/A,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,11112025,2000,C00855288,H4MT02098,"DOWNING, TROY",B803276B6FDE545F2890,1928755,,,4.01152E+18
C00170258,#N/A,#N/A,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,11112025,2500,C00855288,H4MT02098,"DOWNING, TROY",B48FCBBE8244B4E549EC,1928755,,,4.01152E+18
C00032698,#N/A,#N/A,INDEPENDENT COMMUNITY BANKERS OF AMERICA POLITICAL ACTION COMMITTEE (ICBA PAC),B,N,M11,P2026,2.02511E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,10012025,2000,C00855288,H4MT02098,"DOWNING, TROY",27933988,1925890,,2026 PRIMARY,4.01132E+18
C00012914,#N/A,#N/A,AMERICAN LAND TITLE ASSOCIATION TITLE INDUSTRY PAC (TIPAC),B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,11132025,2000,C00855288,H4MT02098,"DOWNING, TROY",7A0F8E1714B3BCA7D96,1928239,,,4.01142E+18
C00040253,#N/A,#N/A,ALLSTATE INSURANCE COMPANY PAC,B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,223145404,,,11252025,2500,C00855288,H4MT02098,"DOWNING, TROY",BDCEC0B4AEA8F4FA69D5,1929466,,,4.01212E+18
C00326595,#N/A,#N/A,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,B,N,M8,P2026,2.02508E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,7182025,4000,C00855288,H4MT02098,"DOWNING, TROY",B904898,1912037,,,4.08202E+18
C00000729,#N/A,#N/A,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,B,A,MY,P2024,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3312025,5000,C00855288,H4MT02098,"DOWNING, TROY",20250900049956,1930200,,,4.01212E+18
C00130773,#N/A,#N/A,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),B,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11052025,2000,C00855288,H4MT02098,"DOWNING, TROY",90577359,1929182,,,4.01202E+18
C00038604,#N/A,#N/A,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,U,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11182025,1500,C00855288,H4MT02098,"DOWNING, TROY",BF39340326E27469391F,1928800,,,4.01152E+18
C00038604,#N/A,#N/A,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,U,N,M12,G2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11182025,1500,C00855288,H4MT02098,"DOWNING, TROY",B84FADD72A9234877BE2,1928800,,,4.01152E+18
C00351924,#N/A,#N/A,BOK FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,U,N,M12,P2026,2.02512E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,11142025,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.14284,1928904,,,4.12292E+18
